sex,juv_fel_count,juv_misd_count,juv_other_count,priors_count,age_cat_25 - 45,age_cat_Greater than 45,age_cat_Less than 25,race_African-American,race_Asian,race_Caucasian,race_Hispanic,race_Native American,race_Other,c_charge_degree_F,c_charge_degree_M,two_year_recid
1,0,0,0,9,0,1,0,0,0,1,0,0,0,1,0,1
1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
1,0,0,0,2,1,0,0,0,0,1,0,0,0,1,0,1
0,0,0,0,2,1,0,0,0,0,0,1,0,0,1,0,1
1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0
1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
1,0,0,0,7,1,0,0,0,0,1,0,0,0,1,0,1
1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
1,0,0,0,10,1,0,0,1,0,0,0,0,0,1,0,1
1,0,0,0,3,0,1,0,0,0,1,0,0,0,1,0,1
1,0,0,0,11,1,0,0,1,0,0,0,0,0,1,0,1
1,0,1,0,27,1,0,0,1,0,0,0,0,0,0,1,0
1,0,0,0,11,1,0,0,1,0,0,0,0,0,1,0,0
0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0
0,0,0,0,5,1,0,0,0,0,1,0,0,0,1,0,1
0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
0,0,0,0,4,1,0,0,1,0,0,0,0,0,1,0,0
1,0,0,2,0,1,0,0,1,0,0,0,0,0,0,1,0
1,0,0,0,4,1,0,0,0,0,0,0,0,1,1,0,1
1,0,0,1,5,1,0,0,1,0,0,0,0,0,1,0,1
0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0
1,0,0,0,13,1,0,0,0,0,1,0,0,0,1,0,1
0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0
1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0
1,0,0,0,5,1,0,0,1,0,0,0,0,0,1,0,1
1,0,0,0,3,1,0,0,0,0,1,0,0,0,0,1,1
1,1,1,1,13,1,0,0,1,0,0,0,0,0,1,0,1
0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,1
1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0
1,0,5,1,27,1,0,0,1,0,0,0,0,0,0,1,1
1,0,0,0,13,0,1,0,1,0,0,0,0,0,1,0,1
1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
1,0,0,0,16,0,1,0,1,0,0,0,0,0,0,1,1
1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
1,0,0,0,2,0,1,0,0,0,1,0,0,0,1,0,0
1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0
1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,1
1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
1,0,0,0,2,0,0,1,0,0,0,1,0,0,1,0,0
1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1
1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
1,0,0,1,1,1,0,0,0,0,0,1,0,0,1,0,0
1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1
1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,1
1,0,0,0,9,1,0,0,1,0,0,0,0,0,1,0,1
1,0,0,0,4,0,1,0,0,0,0,0,0,1,1,0,1
1,0,1,0,15,1,0,0,0,0,1,0,0,0,1,0,1
1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1
1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0
1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1
1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
0,0,0,0,3,1,0,0,0,0,0,1,0,0,0,1,1
0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0
0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1
1,0,0,0,8,0,1,0,0,0,1,0,0,0,1,0,0
1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0
0,0,0,0,22,1,0,0,0,0,1,0,0,0,0,1,1
1,0,0,0,6,1,0,0,1,0,0,0,0,0,1,0,1
1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0
1,1,0,0,1,0,0,1,1,0,0,0,0,0,1,0,1
0,0,0,0,7,0,1,0,0,0,1,0,0,0,0,1,1
1,0,0,3,10,1,0,0,0,0,1,0,0,0,0,1,1
1,0,0,0,4,0,1,0,0,0,0,0,0,1,0,1,1
0,0,0,0,4,1,0,0,0,0,1,0,0,0,1,0,0
1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1
1,0,0,0,19,1,0,0,1,0,0,0,0,0,1,0,1
1,0,0,0,2,0,1,0,0,0,0,0,0,1,1,0,0
1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
1,0,0,0,7,0,1,0,1,0,0,0,0,0,0,1,1
1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,1
1,0,0,0,2,1,0,0,1,0,0,0,0,0,0,1,1
0,0,0,0,3,0,0,1,0,0,1,0,0,0,1,0,0
1,0,0,2,1,0,0,1,0,0,1,0,0,0,1,0,1
1,0,0,0,3,1,0,0,1,0,0,0,0,0,0,1,1
1,0,0,0,8,1,0,0,1,0,0,0,0,0,1,0,1
0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0
1,0,0,0,14,1,0,0,1,0,0,0,0,0,1,0,1
1,1,0,1,9,1,0,0,0,0,1,0,0,0,1,0,1
1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0
1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0
1,0,0,0,5,1,0,0,0,0,1,0,0,0,0,1,1
1,0,3,1,8,1,0,0,1,0,0,0,0,0,0,1,1
1,0,0,0,31,1,0,0,0,0,0,0,0,1,1,0,1
0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
1,0,0,0,2,1,0,0,1,0,0,0,0,0,1,0,0
1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0
1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,1
0,0,1,0,4,1,0,0,1,0,0,0,0,0,1,0,0
1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,1
1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0
1,0,0,0,5,1,0,0,0,0,1,0,0,0,1,0,1
1,0,0,1,3,0,0,1,0,0,1,0,0,0,1,0,1
1,0,0,0,8,0,1,0,1,0,0,0,0,0,1,0,0
0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1
1,0,0,0,5,0,1,0,1,0,0,0,0,0,1,0,1
1,0,1,0,14,1,0,0,1,0,0,0,0,0,1,0,1
1,0,0,0,5,1,0,0,0,0,1,0,0,0,1,0,1
1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,1
1,0,0,0,6,1,0,0,1,0,0,0,0,0,1,0,0
1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,1
0,0,0,0,2,1,0,0,1,0,0,0,0,0,1,0,0
1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0
1,0,0,0,6,0,0,1,0,0,1,0,0,0,1,0,1
1,0,0,0,2,0,1,0,0,0,1,0,0,0,1,0,0
1,0,0,0,9,0,1,0,0,0,1,0,0,0,1,0,1
1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
1,0,0,0,9,1,0,0,1,0,0,0,0,0,1,0,1
1,0,0,0,4,1,0,0,0,0,1,0,0,0,1,0,1
0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1
1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
1,0,0,0,4,0,0,1,0,0,0,1,0,0,1,0,0
1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
1,0,0,0,2,0,1,0,0,0,0,1,0,0,1,0,1
1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
0,0,0,0,4,1,0,0,1,0,0,0,0,0,1,0,1
0,0,0,0,2,1,0,0,1,0,0,0,0,0,0,1,0
1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0
1,0,1,0,4,1,0,0,1,0,0,0,0,0,0,1,1
1,0,0,0,6,1,0,0,0,0,0,1,0,0,0,1,1
1,0,0,0,16,1,0,0,0,0,0,1,0,0,1,0,1
0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1
1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
1,0,1,0,11,1,0,0,1,0,0,0,0,0,1,0,1
0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1
1,0,0,0,3,1,0,0,0,0,0,0,0,1,0,1,1
1,0,0,0,3,1,0,0,1,0,0,0,0,0,1,0,1
1,0,0,0,3,0,0,1,0,0,1,0,0,0,1,0,0
1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1
1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1
1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0
0,0,0,0,3,1,0,0,0,0,1,0,0,0,1,0,0
0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0
1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0
0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1
1,0,0,1,4,0,0,1,1,0,0,0,0,0,1,0,1
0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0
0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0
1,0,1,1,9,1,0,0,1,0,0,0,0,0,0,1,1
1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,1
1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0
1,0,1,1,8,0,0,1,1,0,0,0,0,0,1,0,1
1,0,1,1,7,1,0,0,1,0,0,0,0,0,1,0,1
1,0,0,0,2,1,0,0,1,0,0,0,0,0,0,1,0
1,0,0,0,3,0,1,0,1,0,0,0,0,0,1,0,1
1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
1,0,0,0,13,0,1,0,1,0,0,0,0,0,1,0,1
1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0
1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
1,0,0,0,12,1,0,0,1,0,0,0,0,0,1,0,1
0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0
1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1
1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,1
0,0,0,0,9,1,0,0,0,0,1,0,0,0,0,1,1
1,0,0,0,2,1,0,0,1,0,0,0,0,0,1,0,1
0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
1,2,0,0,9,1,0,0,1,0,0,0,0,0,0,1,1
1,0,0,0,4,1,0,0,0,0,1,0,0,0,0,1,1
1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
1,0,0,0,5,1,0,0,1,0,0,0,0,0,0,1,1
0,0,0,0,7,0,0,1,1,0,0,0,0,0,1,0,0
0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0
1,0,0,0,7,1,0,0,0,0,0,1,0,0,1,0,0
1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
1,0,1,0,5,1,0,0,0,0,0,0,0,1,1,0,0
1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
1,0,0,0,7,1,0,0,1,0,0,0,0,0,1,0,1
1,0,0,0,7,0,1,0,1,0,0,0,0,0,0,1,1
0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
1,1,0,0,7,1,0,0,1,0,0,0,0,0,1,0,1
1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
1,0,0,0,9,0,1,0,1,0,0,0,0,0,1,0,1
0,0,0,0,8,1,0,0,0,0,1,0,0,0,1,0,1
1,0,0,0,6,1,0,0,1,0,0,0,0,0,1,0,1
1,0,0,0,4,1,0,0,0,0,1,0,0,0,1,0,1
1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0
1,0,0,0,5,0,1,0,1,0,0,0,0,0,1,0,1
1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,1
0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
1,0,2,0,6,0,0,1,0,0,1,0,0,0,1,0,0
1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
0,0,0,0,2,1,0,0,0,0,1,0,0,0,0,1,0
1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0
0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
1,0,0,0,4,0,1,0,0,0,1,0,0,0,0,1,1
1,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,1
1,0,0,0,5,1,0,0,0,0,1,0,0,0,1,0,1
1,0,0,0,2,1,0,0,1,0,0,0,0,0,1,0,1
1,0,0,0,5,0,1,0,1,0,0,0,0,0,1,0,0
1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
1,0,0,0,16,1,0,0,1,0,0,0,0,0,1,0,1
1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0
1,0,0,0,6,1,0,0,0,0,1,0,0,0,1,0,1
0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
1,0,0,0,14,1,0,0,1,0,0,0,0,0,1,0,0
1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0
0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0
1,0,0,1,2,0,0,1,1,0,0,0,0,0,1,0,1
1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
0,0,0,0,4,1,0,0,0,0,1,0,0,0,1,0,1
0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0
1,0,0,3,0,0,0,1,1,0,0,0,0,0,1,0,1
1,0,0,0,3,1,0,0,1,0,0,0,0,0,1,0,1
0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1
0,0,0,0,6,1,0,0,1,0,0,0,0,0,1,0,0
1,0,0,0,2,0,0,1,0,0,0,1,0,0,1,0,0
1,0,0,0,5,1,0,0,0,0,1,0,0,0,1,0,1
1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
1,1,0,0,10,1,0,0,1,0,0,0,0,0,1,0,1
1,0,1,0,15,1,0,0,0,0,1,0,0,0,1,0,0
1,0,0,0,16,0,1,0,1,0,0,0,0,0,1,0,1
0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
1,0,0,3,1,0,0,1,1,0,0,0,0,0,1,0,1
0,0,0,0,2,0,1,0,0,0,0,1,0,0,0,1,0
1,0,0,0,13,1,0,0,1,0,0,0,0,0,1,0,1
1,0,1,0,2,0,0,1,0,0,1,0,0,0,1,0,1
1,0,0,0,2,1,0,0,1,0,0,0,0,0,1,0,1
0,0,0,0,2,1,0,0,1,0,0,0,0,0,1,0,0
0,0,0,0,2,1,0,0,0,0,1,0,0,0,0,1,1
1,0,0,0,2,1,0,0,0,0,1,0,0,0,1,0,1
1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
1,0,0,0,4,0,1,0,1,0,0,0,0,0,1,0,1
1,0,0,0,9,1,0,0,0,0,1,0,0,0,1,0,0
1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0
1,0,0,0,2,0,0,1,1,0,0,0,0,0,0,1,1
1,0,1,0,9,1,0,0,1,0,0,0,0,0,1,0,1
1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
1,0,0,0,22,0,1,0,1,0,0,0,0,0,1,0,1
1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1
1,0,0,1,1,0,0,1,1,0,0,0,0,0,1,0,1
1,0,0,0,2,1,0,0,1,0,0,0,0,0,1,0,0
1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0
1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0
0,0,0,0,2,1,0,0,1,0,0,0,0,0,0,1,0
0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,1
0,0,0,0,5,1,0,0,1,0,0,0,0,0,1,0,0
1,0,0,1,1,1,0,0,0,0,1,0,0,0,1,0,1
1,0,0,0,15,1,0,0,1,0,0,0,0,0,1,0,0
1,0,0,0,10,1,0,0,1,0,0,0,0,0,1,0,0
1,0,0,0,2,1,0,0,1,0,0,0,0,0,1,0,0
1,1,1,0,9,1,0,0,1,0,0,0,0,0,1,0,1
1,0,0,0,2,0,0,1,1,0,0,0,0,0,1,0,1
1,0,0,0,2,0,0,1,0,0,0,1,0,0,1,0,1
0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1
1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
1,0,0,0,11,0,1,0,1,0,0,0,0,0,0,1,1
1,0,0,0,4,1,0,0,1,0,0,0,0,0,1,0,1
1,0,1,0,2,0,0,1,0,0,0,1,0,0,1,0,0
1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0
1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1
1,0,0,0,2,1,0,0,0,0,0,1,0,0,0,1,0
0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0
0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0
1,0,0,0,3,0,1,0,0,0,1,0,0,0,1,0,0
1,0,0,0,3,1,0,0,1,0,0,0,0,0,0,1,0
1,0,0,0,3,1,0,0,1,0,0,0,0,0,0,1,0
1,0,0,0,6,1,0,0,0,0,0,0,0,1,0,1,0
1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
1,0,0,0,10,1,0,0,1,0,0,0,0,0,1,0,1
1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0
1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1
1,0,0,0,9,1,0,0,1,0,0,0,0,0,1,0,0
1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1
1,0,0,4,9,1,0,0,1,0,0,0,0,0,1,0,0
0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
0,0,0,0,7,1,0,0,0,0,1,0,0,0,1,0,0
1,0,0,0,2,0,0,1,1,0,0,0,0,0,1,0,1
0,0,0,0,4,0,1,0,1,0,0,0,0,0,1,0,0
1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0
1,0,0,0,3,0,1,0,0,0,1,0,0,0,1,0,0
1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,1
1,0,0,0,2,0,0,1,0,0,1,0,0,0,1,0,1
1,0,0,0,21,1,0,0,1,0,0,0,0,0,1,0,1
1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
1,0,0,0,3,1,0,0,1,0,0,0,0,0,1,0,0
1,0,0,0,3,1,0,0,1,0,0,0,0,0,1,0,1
0,0,0,0,7,1,0,0,0,0,1,0,0,0,0,1,0
1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,1
0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1
1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0
1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
1,0,0,0,8,1,0,0,0,0,1,0,0,0,1,0,0
1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0
0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
1,0,0,0,7,1,0,0,0,0,1,0,0,0,1,0,1
1,0,0,0,6,1,0,0,1,0,0,0,0,0,1,0,1
1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0
1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1
1,0,0,1,9,1,0,0,1,0,0,0,0,0,0,1,1
1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0
1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
0,0,0,0,2,0,0,1,1,0,0,0,0,0,0,1,0
1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0
1,0,0,0,7,1,0,0,0,0,1,0,0,0,1,0,1
1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1
1,0,0,0,3,1,0,0,1,0,0,0,0,0,1,0,0
1,0,0,0,19,1,0,0,1,0,0,0,0,0,0,1,1
1,0,0,0,15,1,0,0,1,0,0,0,0,0,1,0,1
1,0,0,0,5,1,0,0,1,0,0,0,0,0,0,1,1
0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0
1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
1,0,0,0,2,1,0,0,0,0,1,0,0,0,1,0,1
1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0
1,0,0,0,3,1,0,0,1,0,0,0,0,0,0,1,0
0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1
1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0
1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1
1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1
1,0,0,0,2,1,0,0,1,0,0,0,0,0,1,0,1
1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1
1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1
0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0
1,0,0,1,10,1,0,0,1,0,0,0,0,0,1,0,1
1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1
0,0,0,0,28,0,1,0,0,0,1,0,0,0,1,0,1
